Continent,Region/Country,Variable,Year,Quantity (per 1000 hl)
Asia,Maldives,Production,2012,0
Asia,Maldives,Production,2013,0
Asia,Maldives,Production,2014,0
Asia,Maldives,Production,2015,0
Asia,Maldives,Production,2016,0
Asia,Maldives,Production,2017,0
Asia,Maldives,Production,2018,0
Asia,Maldives,Production,2019,0
Asia,Maldives,Production,2020,0
Asia,Maldives,Production,2021,0
Asia,Maldives,Production,2022,0
Africa,Mali,Production,1995,0
Africa,Mali,Production,1996,0
Africa,Mali,Production,1997,0
Africa,Mali,Production,1998,0
Africa,Mali,Production,1999,0
Africa,Mali,Production,2000,0
Africa,Mali,Production,2001,0
Africa,Mali,Production,2002,0
Africa,Mali,Production,2003,0
Africa,Mali,Production,2004,0
Africa,Mali,Production,2005,0
Africa,Mali,Production,2006,0
Africa,Mali,Production,2007,0
Africa,Mali,Production,2008,0
Africa,Mali,Production,2009,0
Africa,Mali,Production,2010,0
Africa,Mali,Production,2011,0
Africa,Mali,Production,2012,0
Africa,Mali,Production,2013,0
Africa,Mali,Production,2014,0
Africa,Mali,Production,2015,0
Africa,Mali,Production,2016,0
Africa,Mali,Production,2017,0
Africa,Mali,Production,2018,0
Africa,Mali,Production,2019,0
Africa,Mali,Production,2020,0
Africa,Mali,Production,2021,0
Africa,Mali,Production,2022,0
Oceania,Marshall Islands,Production,1995,0
Oceania,Marshall Islands,Production,1996,0
Oceania,Marshall Islands,Production,1997,0
Oceania,Marshall Islands,Production,1998,0
Oceania,Marshall Islands,Production,1999,0
Oceania,Marshall Islands,Production,2000,0
Oceania,Marshall Islands,Production,2001,0
Oceania,Marshall Islands,Production,2002,0
Oceania,Marshall Islands,Production,2003,0
Oceania,Marshall Islands,Production,2004,0
Oceania,Marshall Islands,Production,2005,0
Oceania,Marshall Islands,Production,2006,0
Oceania,Marshall Islands,Production,2007,0
Oceania,Marshall Islands,Production,2008,0
Oceania,Marshall Islands,Production,2009,0
Oceania,Marshall Islands,Production,2010,0
Oceania,Marshall Islands,Production,2011,0
Oceania,Marshall Islands,Production,2012,0
Oceania,Marshall Islands,Production,2013,0
Oceania,Marshall Islands,Production,2014,0
Oceania,Marshall Islands,Production,2015,0
Oceania,Marshall Islands,Production,2016,0
Oceania,Marshall Islands,Production,2017,0
Oceania,Marshall Islands,Production,2018,0
Oceania,Marshall Islands,Production,2019,0
Oceania,Marshall Islands,Production,2020,0
Oceania,Marshall Islands,Production,2021,0
Oceania,Marshall Islands,Production,2022,0
America,Martinique,Production,1995,0
America,Martinique,Production,1996,0
America,Martinique,Production,1997,0
America,Martinique,Production,1998,0
America,Martinique,Production,1999,0
America,Martinique,Production,2000,0
America,Martinique,Production,2001,0
America,Martinique,Production,2002,0
America,Martinique,Production,2003,0
America,Martinique,Production,2004,0
America,Martinique,Consumption,2005,0
America,Martinique,Production,2005,0
America,Martinique,Consumption,2006,0
America,Martinique,Production,2006,0
America,Martinique,Consumption,2007,0
America,Martinique,Production,2007,0
America,Martinique,Consumption,2008,0
America,Martinique,Production,2008,0
America,Martinique,Consumption,2009,0
America,Martinique,Production,2009,0
America,Martinique,Consumption,2010,0
America,Martinique,Production,2010,0
America,Martinique,Consumption,2011,0
America,Martinique,Production,2011,0
America,Martinique,Consumption,2012,0
America,Martinique,Production,2012,0
America,Martinique,Consumption,2013,0
America,Martinique,Production,2013,0
America,Martinique,Consumption,2014,0
America,Martinique,Production,2014,0
America,Martinique,Consumption,2015,0
America,Martinique,Production,2015,0
America,Martinique,Consumption,2016,0
America,Martinique,Production,2016,0
America,Martinique,Consumption,2017,0
America,Martinique,Production,2017,0
America,Martinique,Consumption,2018,0
America,Martinique,Production,2018,0
America,Martinique,Consumption,2019,0
America,Martinique,Production,2019,0
America,Martinique,Consumption,2020,0
America,Martinique,Production,2020,0
America,Martinique,Consumption,2021,0
America,Martinique,Production,2021,0
America,Martinique,Consumption,2022,0
America,Martinique,Production,2022,0
Africa,Mauritania,Consumption,1995,0
Africa,Mauritania,Production,1995,0
Africa,Mauritania,Consumption,1996,0
Africa,Mauritania,Production,1996,0
Africa,Mauritania,Consumption,1997,0
Africa,Mauritania,Production,1997,0
Africa,Mauritania,Consumption,1998,0
Africa,Mauritania,Production,1998,0
Africa,Mauritania,Consumption,1999,0
Africa,Mauritania,Production,1999,0
Africa,Mauritania,Consumption,2000,0
Africa,Mauritania,Production,2000,0
Africa,Mauritania,Consumption,2001,0
Africa,Mauritania,Production,2001,0
Africa,Mauritania,Consumption,2002,0
Africa,Mauritania,Production,2002,0
Africa,Mauritania,Consumption,2003,0
Africa,Mauritania,Production,2003,0
Africa,Mauritania,Production,2004,0
Africa,Mauritania,Consumption,2005,0
Africa,Mauritania,Production,2005,0
Africa,Mauritania,Consumption,2006,0
Africa,Mauritania,Production,2006,0
Africa,Mauritania,Consumption,2007,0
Africa,Mauritania,Production,2007,0
Africa,Mauritania,Production,2008,0
Africa,Mauritania,Consumption,2009,0
Africa,Mauritania,Production,2009,0
Africa,Mauritania,Consumption,2010,0
Africa,Mauritania,Production,2010,0
Africa,Mauritania,Consumption,2011,0
Africa,Mauritania,Production,2011,0
Africa,Mauritania,Production,2012,0
Africa,Mauritania,Consumption,2013,0
Africa,Mauritania,Production,2013,0
Africa,Mauritania,Consumption,2014,0
Africa,Mauritania,Production,2014,0
Africa,Mauritania,Consumption,2015,0
Africa,Mauritania,Production,2015,0
Africa,Mauritania,Consumption,2016,0
Africa,Mauritania,Production,2016,0
Africa,Mauritania,Production,2017,0
Africa,Mauritania,Production,2018,0
Africa,Mauritania,Consumption,2019,0
Africa,Mauritania,Production,2019,0
Africa,Mauritania,Consumption,2020,0
Africa,Mauritania,Production,2020,0
Africa,Mauritania,Consumption,2021,0
Africa,Mauritania,Production,2021,0
Africa,Mauritania,Consumption,2022,0
Africa,Mauritania,Production,2022,0
Africa,Mauritius,Production,1995,0
Africa,Mauritius,Production,1996,0
Africa,Mauritius,Production,1997,0
Africa,Mauritius,Production,1998,0
Africa,Mauritius,Production,1999,0
Africa,Mauritius,Production,2000,0
Africa,Mauritius,Production,2001,0
Africa,Mauritius,Production,2002,0
Africa,Mauritius,Production,2003,0
Africa,Mauritius,Production,2004,0
Africa,Mauritius,Production,2005,0
Africa,Mauritius,Production,2006,0
Africa,Mauritius,Production,2007,0
Africa,Mauritius,Production,2008,0
Africa,Mauritius,Production,2009,0
Africa,Mauritius,Production,2010,0
Africa,Mauritius,Production,2011,0
Africa,Mauritius,Production,2012,0
Africa,Mauritius,Production,2013,0
Africa,Mauritius,Production,2014,0
Africa,Mauritius,Production,2015,0
Africa,Mauritius,Production,2016,0
Africa,Mauritius,Production,2017,0
Africa,Mauritius,Production,2018,0
Africa,Mauritius,Production,2019,0
Africa,Mauritius,Production,2020,0
Africa,Mauritius,Production,2021,0
Africa,Mauritius,Production,2022,0
Oceania,Micronesia,Production,1995,0
Oceania,Micronesia,Production,1996,0
Oceania,Micronesia,Production,1997,0
Oceania,Micronesia,Production,1998,0
Oceania,Micronesia,Production,1999,0
Oceania,Micronesia,Production,2000,0
Oceania,Micronesia,Production,2001,0
Oceania,Micronesia,Production,2002,0
Oceania,Micronesia,Production,2003,0
Oceania,Micronesia,Production,2004,0
Oceania,Micronesia,Production,2005,0
Oceania,Micronesia,Production,2006,0
Oceania,Micronesia,Production,2007,0
Oceania,Micronesia,Production,2008,0
Oceania,Micronesia,Production,2009,0
Oceania,Micronesia,Production,2010,0
Oceania,Micronesia,Production,2011,0
Oceania,Micronesia,Production,2012,0
Oceania,Micronesia,Production,2013,0
Oceania,Micronesia,Production,2014,0
Oceania,Micronesia,Production,2015,0
Oceania,Micronesia,Production,2016,0
Oceania,Micronesia,Production,2017,0
Oceania,Micronesia,Production,2018,0
Oceania,Micronesia,Production,2019,0
Oceania,Micronesia,Production,2020,0
Oceania,Micronesia,Production,2021,0
Oceania,Micronesia,Production,2022,0
Europe,Monaco,Production,1995,0
Europe,Monaco,Production,1996,0
Europe,Monaco,Production,1997,0
Europe,Monaco,Production,1998,0
Europe,Monaco,Production,1999,0
Europe,Monaco,Production,2000,0
Europe,Monaco,Production,2001,0
Europe,Monaco,Production,2002,0
Europe,Monaco,Production,2003,0
Europe,Monaco,Production,2004,0
Europe,Monaco,Production,2005,0
Europe,Monaco,Production,2006,0
Europe,Monaco,Production,2007,0
Europe,Monaco,Production,2008,0
Europe,Monaco,Production,2009,0
Europe,Monaco,Production,2010,0
Europe,Monaco,Production,2011,0
Europe,Monaco,Production,2012,0
Europe,Monaco,Production,2013,0
Europe,Monaco,Production,2014,0
Europe,Monaco,Production,2015,0
Europe,Monaco,Production,2016,0
Europe,Monaco,Production,2017,0
Europe,Monaco,Production,2018,0
Europe,Monaco,Production,2019,0
Europe,Monaco,Production,2020,0
Europe,Monaco,Production,2021,0
Europe,Monaco,Production,2022,0
Asia,Mongolia,Consumption,1995,0
Asia,Mongolia,Production,1995,0
Asia,Mongolia,Consumption,1996,0
Asia,Mongolia,Production,1996,0
Asia,Mongolia,Production,1997,0
Asia,Mongolia,Production,1998,0
Asia,Mongolia,Production,1999,0
Asia,Mongolia,Production,2000,0
Asia,Mongolia,Production,2001,0
Asia,Mongolia,Production,2002,0
Asia,Mongolia,Production,2003,0
Asia,Mongolia,Production,2004,0
Asia,Mongolia,Production,2005,0
Asia,Mongolia,Production,2006,0
Asia,Mongolia,Production,2007,0
Asia,Mongolia,Production,2008,0
Asia,Mongolia,Production,2009,0
Asia,Mongolia,Production,2010,0
Asia,Mongolia,Production,2011,0
Asia,Mongolia,Production,2012,0
Asia,Mongolia,Production,2013,0
Asia,Mongolia,Production,2014,0
Asia,Mongolia,Production,2015,0
Asia,Mongolia,Production,2016,0
Asia,Mongolia,Production,2017,0
Asia,Mongolia,Production,2018,0
Asia,Mongolia,Production,2019,0
Asia,Mongolia,Production,2020,0
Asia,Mongolia,Production,2021,0
Asia,Mongolia,Production,2022,0
America,Montserrat,Production,1995,0
America,Montserrat,Production,1996,0
America,Montserrat,Production,1997,0
America,Montserrat,Production,1998,0
America,Montserrat,Consumption,1999,0
America,Montserrat,Production,1999,0
America,Montserrat,Consumption,2000,0
America,Montserrat,Production,2000,0
America,Montserrat,Consumption,2001,0
America,Montserrat,Production,2001,0
America,Montserrat,Consumption,2002,0
America,Montserrat,Production,2002,0
America,Montserrat,Consumption,2003,0
America,Montserrat,Production,2003,0
America,Montserrat,Consumption,2004,0
America,Montserrat,Production,2004,0
America,Montserrat,Consumption,2005,0
America,Montserrat,Production,2005,0
America,Montserrat,Consumption,2006,0
America,Montserrat,Production,2006,0
America,Montserrat,Consumption,2007,0
America,Montserrat,Production,2007,0
America,Montserrat,Consumption,2008,0
America,Montserrat,Production,2008,0
America,Montserrat,Consumption,2009,0
America,Montserrat,Production,2009,0
America,Montserrat,Consumption,2010,0
America,Montserrat,Production,2010,0
America,Montserrat,Consumption,2011,0
America,Montserrat,Production,2011,0
America,Montserrat,Consumption,2012,0
America,Montserrat,Production,2012,0
America,Montserrat,Consumption,2013,0
America,Montserrat,Production,2013,0
America,Montserrat,Consumption,2014,0
America,Montserrat,Production,2014,0
America,Montserrat,Consumption,2015,0
America,Montserrat,Production,2015,0
America,Montserrat,Consumption,2016,0
America,Montserrat,Production,2016,0
America,Montserrat,Consumption,2017,0
America,Montserrat,Production,2017,0
America,Montserrat,Consumption,2018,0
America,Montserrat,Production,2018,0
America,Montserrat,Consumption,2019,0
America,Montserrat,Production,2019,0
America,Montserrat,Consumption,2020,0
America,Montserrat,Production,2020,0
America,Montserrat,Consumption,2021,0
America,Montserrat,Production,2021,0
America,Montserrat,Consumption,2022,0
America,Montserrat,Production,2022,0
Africa,Mozambique,Production,1995,0
Africa,Mozambique,Production,1996,0
Africa,Mozambique,Production,1997,0
Africa,Mozambique,Production,1998,0
Africa,Mozambique,Production,1999,0
Africa,Mozambique,Production,2000,0
Africa,Mozambique,Production,2001,0
Africa,Mozambique,Production,2002,0
Africa,Mozambique,Production,2003,0
Africa,Mozambique,Production,2004,0
Africa,Mozambique,Production,2005,0
Africa,Mozambique,Production,2006,0
Africa,Mozambique,Production,2007,0
Africa,Mozambique,Production,2008,0
Africa,Mozambique,Production,2009,0
Africa,Mozambique,Production,2010,0
Africa,Mozambique,Production,2011,0
Africa,Mozambique,Production,2012,0
Africa,Mozambique,Production,2013,0
Africa,Mozambique,Production,2014,0
Africa,Mozambique,Production,2015,0
Africa,Mozambique,Production,2016,0
Africa,Mozambique,Production,2017,0
Africa,Mozambique,Production,2018,0
Africa,Mozambique,Production,2019,0
Africa,Mozambique,Production,2020,0
Africa,Mozambique,Production,2021,0
Africa,Mozambique,Production,2022,0
Asia,Myanmar,Consumption,1995,0
Asia,Myanmar,Production,1995,0
Asia,Myanmar,Production,1996,0
Asia,Myanmar,Production,1997,0
Asia,Myanmar,Production,1998,0
Asia,Myanmar,Production,1999,0
Asia,Myanmar,Production,2000,0
Asia,Myanmar,Production,2001,0
Asia,Myanmar,Production,2002,0
Asia,Myanmar,Production,2003,0
Asia,Myanmar,Production,2004,0
Asia,Myanmar,Production,2005,0
Asia,Myanmar,Production,2006,0
Asia,Myanmar,Production,2007,0
Asia,Myanmar,Production,2008,0
Asia,Myanmar,Production,2009,0
Asia,Myanmar,Production,2010,0
Asia,Myanmar,Production,2011,0
Asia,Myanmar,Production,2012,0
Asia,Myanmar,Production,2013,0
Asia,Myanmar,Production,2014,0
Asia,Myanmar,Production,2015,0
Asia,Myanmar,Production,2016,0
Asia,Myanmar,Production,2017,0
Asia,Myanmar,Production,2018,0
Asia,Myanmar,Production,2019,0
Asia,Myanmar,Production,2020,0
Asia,Myanmar,Production,2021,0
Asia,Myanmar,Production,2022,0
Africa,Namibia,Consumption,1995,0
Africa,Namibia,Production,1995,0
Africa,Namibia,Consumption,1996,0
Africa,Namibia,Production,1996,0
Africa,Namibia,Production,1997,0
Africa,Namibia,Production,1998,0
Africa,Namibia,Production,1999,0
Africa,Namibia,Production,2000,0
Africa,Namibia,Production,2001,0
Africa,Namibia,Production,2002,0
Africa,Namibia,Production,2003,0
Africa,Namibia,Production,2004,0
Africa,Namibia,Production,2005,0
Africa,Namibia,Production,2006,0
Africa,Namibia,Production,2007,0
Africa,Namibia,Production,2008,0
Africa,Namibia,Production,2009,0
Africa,Namibia,Production,2010,0
Africa,Namibia,Production,2011,0
Africa,Namibia,Production,2012,0
Africa,Namibia,Production,2013,0
Africa,Namibia,Production,2014,0
Africa,Namibia,Production,2015,0
Africa,Namibia,Production,2016,0
Africa,Namibia,Production,2017,0
Africa,Namibia,Production,2018,0
Africa,Namibia,Production,2019,0
Africa,Namibia,Production,2020,0
Africa,Namibia,Production,2021,0
Africa,Namibia,Production,2022,0
Oceania,Nauru,Consumption,1995,0
Oceania,Nauru,Production,1995,0
Oceania,Nauru,Consumption,1996,0
Oceania,Nauru,Production,1996,0
Oceania,Nauru,Consumption,1997,0
Oceania,Nauru,Production,1997,0
Oceania,Nauru,Consumption,1998,0
Oceania,Nauru,Production,1998,0
Oceania,Nauru,Consumption,1999,0
Oceania,Nauru,Production,1999,0
Oceania,Nauru,Consumption,2000,0
Oceania,Nauru,Production,2000,0
Oceania,Nauru,Consumption,2001,0
Oceania,Nauru,Production,2001,0
Oceania,Nauru,Consumption,2002,0
Oceania,Nauru,Production,2002,0
Oceania,Nauru,Consumption,2003,0
Oceania,Nauru,Production,2003,0
Oceania,Nauru,Consumption,2004,0
Oceania,Nauru,Production,2004,0
Oceania,Nauru,Consumption,2005,0
Oceania,Nauru,Production,2005,0
Oceania,Nauru,Consumption,2006,0
Oceania,Nauru,Production,2006,0
Oceania,Nauru,Consumption,2007,0
Oceania,Nauru,Production,2007,0
Oceania,Nauru,Consumption,2008,0
Oceania,Nauru,Production,2008,0
Oceania,Nauru,Consumption,2009,0
Oceania,Nauru,Production,2009,0
Oceania,Nauru,Consumption,2010,0
Oceania,Nauru,Production,2010,0
Oceania,Nauru,Consumption,2011,0
Oceania,Nauru,Production,2011,0
Oceania,Nauru,Consumption,2012,0
Oceania,Nauru,Production,2012,0
Oceania,Nauru,Consumption,2013,0
Oceania,Nauru,Production,2013,0
Oceania,Nauru,Consumption,2014,0
Oceania,Nauru,Production,2014,0
Oceania,Nauru,Consumption,2015,0
Oceania,Nauru,Production,2015,0
Oceania,Nauru,Consumption,2016,0
Oceania,Nauru,Production,2016,0
Oceania,Nauru,Consumption,2017,0
Oceania,Nauru,Production,2017,0
Oceania,Nauru,Consumption,2018,0
Oceania,Nauru,Production,2018,0
Oceania,Nauru,Consumption,2019,0
Oceania,Nauru,Production,2019,0
Oceania,Nauru,Consumption,2020,0
Oceania,Nauru,Production,2020,0
Oceania,Nauru,Consumption,2021,0
Oceania,Nauru,Production,2021,0
Oceania,Nauru,Consumption,2022,0
Oceania,Nauru,Production,2022,0
Asia,Nepal,Consumption,1995,0
Asia,Nepal,Production,1995,0
Asia,Nepal,Consumption,1996,0
Asia,Nepal,Production,1996,0
Asia,Nepal,Consumption,1997,0
Asia,Nepal,Production,1997,0
Asia,Nepal,Consumption,1998,0
Asia,Nepal,Production,1998,0
Asia,Nepal,Production,1999,0
Asia,Nepal,Production,2000,0
Asia,Nepal,Production,2001,0
Asia,Nepal,Production,2002,0
Asia,Nepal,Production,2003,0
Asia,Nepal,Production,2004,0
